"mmwr_week","mmwr_year","deaths","State"
45,2020,116,"SC"
46,2020,119,"SC"
47,2020,129,"SC"
48,2020,136,"SC"
49,2020,189,"SC"
50,2020,192,"SC"
51,2020,262,"SC"
52,2020,312,"SC"
53,2020,369,"SC"
NA,2020,0,"SC"
NA,2020,0,"SC"
NA,2020,34,"SC"
NA,2020,237,"SC"
NA,2020,291,"SC"
NA,2020,293,"SC"
NA,2020,1032,"SC"
NA,2020,1006,"SC"
NA,2020,602,"SC"
NA,2020,494,"SC"
NA,2020,538,"SC"
NA,2020,1178,"SC"
NA,2020,5705,"SC"
1,2021,434,"SC"
2,2021,507,"SC"
3,2021,519,"SC"
4,2021,467,"SC"
5,2021,398,"SC"
6,2021,309,"SC"
7,2021,225,"SC"
8,2021,188,"SC"
9,2021,156,"SC"
10,2021,123,"SC"
11,2021,94,"SC"
12,2021,86,"SC"
13,2021,70,"SC"
14,2021,78,"SC"
15,2021,78,"SC"
16,2021,89,"SC"
17,2021,74,"SC"
18,2021,61,"SC"
19,2021,63,"SC"
20,2021,34,"SC"
21,2021,32,"SC"
22,2021,31,"SC"
23,2021,28,"SC"
24,2021,23,"SC"
25,2021,17,"SC"
26,2021,20,"SC"
27,2021,24,"SC"
28,2021,21,"SC"
29,2021,35,"SC"
30,2021,55,"SC"
31,2021,113,"SC"
32,2021,195,"SC"
33,2021,277,"SC"
34,2021,369,"SC"
35,2021,409,"SC"
36,2021,471,"SC"
37,2021,533,"SC"
38,2021,467,"SC"
39,2021,386,"SC"
40,2021,338,"SC"
41,2021,251,"SC"
42,2021,206,"SC"
43,2021,131,"SC"
44,2021,116,"SC"
45,2021,100,"SC"
46,2021,99,"SC"
47,2021,97,"SC"
48,2021,71,"SC"
49,2021,86,"SC"
50,2021,94,"SC"
51,2021,125,"SC"
52,2021,129,"SC"
NA,2021,2107,"SC"
NA,2021,1066,"SC"
NA,2021,482,"SC"
NA,2021,332,"SC"
NA,2021,215,"SC"
NA,2021,105,"SC"
NA,2021,140,"SC"
NA,2021,1131,"SC"
NA,2021,1999,"SC"
NA,2021,1027,"SC"
NA,2021,425,"SC"
NA,2021,468,"SC"
NA,2021,9497,"SC"
1,2022,204,"SC"
2,2022,270,"SC"
3,2022,363,"SC"
4,2022,489,"SC"
5,2022,455,"SC"
6,2022,382,"SC"
7,2022,262,"SC"
8,2022,188,"SC"
9,2022,110,"SC"
10,2022,105,"SC"
11,2022,53,"SC"
12,2022,47,"SC"
13,2022,22,"SC"
14,2022,28,"SC"
15,2022,20,"SC"
16,2022,24,"SC"
17,2022,16,"SC"
18,2022,14,"SC"
19,2022,36,"SC"
20,2022,28,"SC"
21,2022,32,"SC"
22,2022,22,"SC"
23,2022,27,"SC"
24,2022,40,"SC"
25,2022,43,"SC"
26,2022,47,"SC"
27,2022,41,"SC"
28,2022,50,"SC"
29,2022,59,"SC"
30,2022,66,"SC"
31,2022,51,"SC"
32,2022,64,"SC"
33,2022,77,"SC"
34,2022,74,"SC"
35,2022,56,"SC"
36,2022,56,"SC"
37,2022,37,"SC"
38,2022,42,"SC"
39,2022,43,"SC"
40,2022,40,"SC"
41,2022,35,"SC"
42,2022,29,"SC"
43,2022,42,"SC"
44,2022,33,"SC"
45,2022,26,"SC"
46,2022,24,"SC"
47,2022,36,"SC"
48,2022,31,"SC"
49,2022,45,"SC"
50,2022,45,"SC"
51,2022,50,"SC"
52,2022,82,"SC"
NA,2022,1456,"SC"
NA,2022,1201,"SC"
NA,2022,300,"SC"
NA,2022,94,"SC"
NA,2022,117,"SC"
NA,2022,159,"SC"
NA,2022,234,"SC"
NA,2022,289,"SC"
NA,2022,203,"SC"
NA,2022,162,"SC"
NA,2022,124,"SC"
NA,2022,235,"SC"
NA,2022,4574,"SC"
1,2023,93,"SC"
2,2023,103,"SC"
3,2023,83,"SC"
4,2023,79,"SC"
5,2023,65,"SC"
6,2023,55,"SC"
7,2023,44,"SC"
8,2023,40,"SC"
9,2023,34,"SC"
10,2023,24,"SC"
11,2023,31,"SC"
12,2023,33,"SC"
13,2023,22,"SC"
14,2023,19,"SC"
15,2023,13,"SC"
16,2023,15,"SC"
17,2023,21,"SC"
18,2023,18,"SC"
19,2023,16,"SC"
20,2023,17,"SC"
21,2023,16,"SC"
22,2023,10,"SC"
23,2023,12,"SC"
24,2023,15,"SC"
25,2023,12,"SC"
26,2023,NA,"SC"
27,2023,13,"SC"
28,2023,12,"SC"
29,2023,NA,"SC"
30,2023,NA,"SC"
31,2023,16,"SC"
32,2023,13,"SC"
33,2023,14,"SC"
34,2023,16,"SC"
35,2023,27,"SC"
36,2023,30,"SC"
37,2023,36,"SC"
38,2023,28,"SC"
39,2023,33,"SC"
40,2023,17,"SC"
41,2023,31,"SC"
42,2023,29,"SC"
43,2023,20,"SC"
44,2023,13,"SC"
45,2023,25,"SC"
46,2023,27,"SC"
47,2023,21,"SC"
48,2023,19,"SC"
49,2023,31,"SC"
50,2023,29,"SC"
51,2023,37,"SC"
52,2023,31,"SC"
NA,2023,393,"SC"
NA,2023,187,"SC"
NA,2023,123,"SC"
NA,2023,73,"SC"
NA,2023,70,"SC"
NA,2023,49,"SC"
NA,2023,47,"SC"
NA,2023,70,"SC"
NA,2023,136,"SC"
NA,2023,103,"SC"
NA,2023,95,"SC"
1,2024,45,"SC"
2,2024,46,"SC"
3,2024,45,"SC"
4,2024,40,"SC"
5,2024,32,"SC"
6,2024,33,"SC"
7,2024,43,"SC"
8,2024,29,"SC"
9,2024,40,"SC"
10,2024,33,"SC"
11,2024,12,"SC"
12,2024,27,"SC"
13,2024,25,"SC"
14,2024,17,"SC"
15,2024,NA,"SC"
16,2024,14,"SC"
17,2024,13,"SC"
18,2024,NA,"SC"
19,2024,NA,"SC"
20,2024,NA,"SC"
21,2024,NA,"SC"
22,2024,NA,"SC"
23,2024,NA,"SC"
24,2024,NA,"SC"
25,2024,NA,"SC"
26,2024,NA,"SC"
27,2024,13,"SC"
28,2024,NA,"SC"
29,2024,10,"SC"
30,2024,15,"SC"
31,2024,20,"SC"
32,2024,13,"SC"
33,2024,16,"SC"
34,2024,19,"SC"
35,2024,24,"SC"
36,2024,31,"SC"
37,2024,22,"SC"
38,2024,13,"SC"
39,2024,30,"SC"
40,2024,14,"SC"
41,2024,NA,"SC"
42,2024,13,"SC"
43,2024,NA,"SC"
44,2024,NA,"SC"
45,2024,NA,"SC"
46,2024,NA,"SC"
47,2024,NA,"SC"
48,2024,NA,"SC"
49,2024,NA,"SC"
NA,2024,136,"SC"
NA,2024,186,"SC"
NA,2024,153,"SC"
NA,2024,109,"SC"
NA,2024,54,"SC"
NA,2024,17,"SC"
NA,2024,25,"SC"
NA,2024,59,"SC"
NA,2024,79,"SC"
NA,2024,100,"SC"
NA,2024,46,"SC"
NA,2024,18,"SC"
NA,2024,1482,"SC"
NA,2024,850,"SC"
NA,2024,22108,"SC"
NA,2025,NA,"SC"
1,2020,0,"SD"
2,2020,0,"SD"
3,2020,0,"SD"
4,2020,0,"SD"
5,2020,0,"SD"
6,2020,0,"SD"
7,2020,0,"SD"
8,2020,0,"SD"
9,2020,0,"SD"
10,2020,0,"SD"
11,2020,NA,"SD"
12,2020,0,"SD"
13,2020,NA,"SD"
14,2020,NA,"SD"
15,2020,NA,"SD"
16,2020,NA,"SD"
17,2020,NA,"SD"
18,2020,16,"SD"
19,2020,15,"SD"
20,2020,NA,"SD"
21,2020,NA,"SD"
22,2020,10,"SD"
23,2020,NA,"SD"
24,2020,11,"SD"
25,2020,12,"SD"
26,2020,10,"SD"
27,2020,NA,"SD"
28,2020,14,"SD"
29,2020,NA,"SD"
30,2020,15,"SD"
31,2020,NA,"SD"
32,2020,NA,"SD"
33,2020,11,"SD"
34,2020,10,"SD"
35,2020,13,"SD"
36,2020,18,"SD"
37,2020,20,"SD"
38,2020,26,"SD"
39,2020,35,"SD"
40,2020,41,"SD"
41,2020,44,"SD"
42,2020,54,"SD"
43,2020,60,"SD"
44,2020,87,"SD"
45,2020,149,"SD"
46,2020,168,"SD"
47,2020,174,"SD"
48,2020,163,"SD"
49,2020,147,"SD"
50,2020,137,"SD"
51,2020,95,"SD"
52,2020,58,"SD"
53,2020,55,"SD"
NA,2020,0,"SD"
NA,2020,0,"SD"
NA,2020,NA,"SD"
NA,2020,21,"SD"
NA,2020,44,"SD"
NA,2020,40,"SD"
NA,2020,50,"SD"
NA,2020,49,"SD"
NA,2020,116,"SD"
NA,2020,265,"SD"
NA,2020,701,"SD"
NA,2020,427,"SD"
NA,2020,1715,"SD"
1,2021,65,"SD"
2,2021,36,"SD"
3,2021,34,"SD"
4,2021,29,"SD"
5,2021,30,"SD"
6,2021,20,"SD"
7,2021,12,"SD"
8,2021,13,"SD"
9,2021,NA,"SD"
10,2021,NA,"SD"
11,2021,NA,"SD"
12,2021,12,"SD"
13,2021,NA,"SD"
14,2021,NA,"SD"
15,2021,11,"SD"
16,2021,10,"SD"
17,2021,11,"SD"
18,2021,NA,"SD"
19,2021,NA,"SD"
20,2021,NA,"SD"
21,2021,NA,"SD"
22,2021,NA,"SD"
23,2021,NA,"SD"
24,2021,NA,"SD"
25,2021,NA,"SD"
26,2021,NA,"SD"
27,2021,0,"SD"
28,2021,NA,"SD"
29,2021,NA,"SD"
30,2021,NA,"SD"
31,2021,NA,"SD"
32,2021,NA,"SD"
33,2021,10,"SD"
34,2021,13,"SD"
35,2021,29,"SD"
36,2021,21,"SD"
37,2021,24,"SD"
38,2021,31,"SD"
39,2021,31,"SD"
40,2021,20,"SD"
41,2021,27,"SD"
42,2021,31,"SD"
43,2021,26,"SD"
44,2021,25,"SD"
45,2021,36,"SD"
46,2021,37,"SD"
47,2021,42,"SD"
48,2021,35,"SD"
49,2021,31,"SD"
50,2021,52,"SD"
51,2021,32,"SD"
52,2021,38,"SD"
NA,2021,188,"SD"
NA,2021,70,"SD"
NA,2021,39,"SD"
NA,2021,41,"SD"
NA,2021,32,"SD"
NA,2021,15,"SD"
NA,2021,13,"SD"
NA,2021,35,"SD"
NA,2021,119,"SD"
NA,2021,116,"SD"
NA,2021,149,"SD"
NA,2021,170,"SD"
NA,2021,987,"SD"
1,2022,55,"SD"
2,2022,34,"SD"
3,2022,33,"SD"
4,2022,44,"SD"
5,2022,46,"SD"
6,2022,43,"SD"
7,2022,38,"SD"
8,2022,21,"SD"
9,2022,15,"SD"
10,2022,15,"SD"
11,2022,11,"SD"
12,2022,NA,"SD"
13,2022,10,"SD"
14,2022,NA,"SD"
15,2022,NA,"SD"
16,2022,NA,"SD"
17,2022,NA,"SD"
18,2022,0,"SD"
19,2022,NA,"SD"
20,2022,NA,"SD"
21,2022,NA,"SD"
22,2022,NA,"SD"
23,2022,NA,"SD"
24,2022,NA,"SD"
25,2022,NA,"SD"
26,2022,NA,"SD"
27,2022,NA,"SD"
28,2022,NA,"SD"
29,2022,10,"SD"
30,2022,10,"SD"
31,2022,NA,"SD"
32,2022,10,"SD"
33,2022,NA,"SD"
34,2022,NA,"SD"
35,2022,11,"SD"
36,2022,NA,"SD"
37,2022,13,"SD"
38,2022,10,"SD"
39,2022,NA,"SD"
40,2022,NA,"SD"
41,2022,NA,"SD"
42,2022,14,"SD"
43,2022,NA,"SD"
44,2022,14,"SD"
45,2022,NA,"SD"
46,2022,NA,"SD"
47,2022,NA,"SD"
48,2022,11,"SD"
49,2022,NA,"SD"
50,2022,10,"SD"
51,2022,NA,"SD"
52,2022,NA,"SD"
NA,2022,183,"SD"
NA,2022,144,"SD"
NA,2022,42,"SD"
NA,2022,17,"SD"
NA,2022,NA,"SD"
NA,2022,19,"SD"
NA,2022,37,"SD"
NA,2022,35,"SD"
NA,2022,39,"SD"
NA,2022,39,"SD"
NA,2022,36,"SD"
NA,2022,35,"SD"
NA,2022,634,"SD"
1,2023,NA,"SD"
2,2023,NA,"SD"
3,2023,NA,"SD"
4,2023,NA,"SD"
5,2023,NA,"SD"
6,2023,NA,"SD"
7,2023,NA,"SD"
8,2023,11,"SD"
9,2023,NA,"SD"
10,2023,NA,"SD"
11,2023,NA,"SD"
12,2023,NA,"SD"
13,2023,NA,"SD"
14,2023,NA,"SD"
15,2023,NA,"SD"
16,2023,NA,"SD"
17,2023,0,"SD"
18,2023,0,"SD"
19,2023,NA,"SD"
20,2023,NA,"SD"
21,2023,NA,"SD"
22,2023,NA,"SD"
23,2023,NA,"SD"
24,2023,0,"SD"
25,2023,NA,"SD"
26,2023,0,"SD"
27,2023,NA,"SD"
28,2023,NA,"SD"
29,2023,NA,"SD"
30,2023,NA,"SD"
31,2023,0,"SD"
32,2023,NA,"SD"
33,2023,0,"SD"
34,2023,NA,"SD"
35,2023,NA,"SD"
36,2023,NA,"SD"
37,2023,NA,"SD"
38,2023,NA,"SD"
39,2023,NA,"SD"
40,2023,NA,"SD"
41,2023,NA,"SD"
42,2023,NA,"SD"
43,2023,NA,"SD"
44,2023,NA,"SD"
45,2023,NA,"SD"
46,2023,NA,"SD"
47,2023,NA,"SD"
48,2023,NA,"SD"
49,2023,NA,"SD"
50,2023,NA,"SD"
51,2023,NA,"SD"
52,2023,NA,"SD"
NA,2023,21,"SD"
NA,2023,37,"SD"
NA,2023,24,"SD"
NA,2023,21,"SD"
NA,2023,15,"SD"
NA,2023,NA,"SD"
NA,2023,NA,"SD"
NA,2023,NA,"SD"
NA,2023,15,"SD"
NA,2023,23,"SD"
NA,2023,27,"SD"
1,2024,NA,"SD"
2,2024,NA,"SD"
3,2024,NA,"SD"
4,2024,NA,"SD"
5,2024,NA,"SD"
6,2024,NA,"SD"
7,2024,NA,"SD"
8,2024,NA,"SD"
9,2024,NA,"SD"
10,2024,NA,"SD"
11,2024,NA,"SD"
12,2024,NA,"SD"
13,2024,NA,"SD"
14,2024,NA,"SD"
15,2024,0,"SD"
16,2024,0,"SD"
17,2024,NA,"SD"
18,2024,NA,"SD"
19,2024,NA,"SD"
20,2024,NA,"SD"
21,2024,NA,"SD"
22,2024,NA,"SD"
23,2024,NA,"SD"
24,2024,0,"SD"
25,2024,0,"SD"
26,2024,NA,"SD"
27,2024,NA,"SD"
28,2024,NA,"SD"
29,2024,NA,"SD"
30,2024,NA,"SD"
31,2024,NA,"SD"
32,2024,NA,"SD"
33,2024,NA,"SD"
34,2024,NA,"SD"
35,2024,NA,"SD"
36,2024,NA,"SD"
37,2024,NA,"SD"
38,2024,NA,"SD"
39,2024,NA,"SD"
40,2024,NA,"SD"
41,2024,NA,"SD"
42,2024,NA,"SD"
43,2024,NA,"SD"
44,2024,NA,"SD"
45,2024,NA,"SD"
46,2024,NA,"SD"
47,2024,0,"SD"
48,2024,0,"SD"
49,2024,NA,"SD"
NA,2024,33,"SD"
NA,2024,27,"SD"
NA,2024,21,"SD"
NA,2024,17,"SD"
NA,2024,NA,"SD"
NA,2024,NA,"SD"
NA,2024,NA,"SD"
NA,2024,11,"SD"
NA,2024,14,"SD"
NA,2024,18,"SD"
NA,2024,17,"SD"
NA,2024,NA,"SD"
NA,2024,233,"SD"
NA,2024,149,"SD"
NA,2024,3718,"SD"
NA,2025,NA,"SD"
1,2020,0,"TN"
2,2020,0,"TN"
3,2020,0,"TN"
4,2020,0,"TN"
5,2020,0,"TN"
6,2020,0,"TN"
7,2020,0,"TN"
8,2020,0,"TN"
9,2020,0,"TN"
10,2020,0,"TN"
11,2020,0,"TN"
12,2020,NA,"TN"
13,2020,11,"TN"
14,2020,56,"TN"
15,2020,53,"TN"
16,2020,43,"TN"
17,2020,31,"TN"
18,2020,36,"TN"
19,2020,49,"TN"
20,2020,57,"TN"
21,2020,33,"TN"
22,2020,46,"TN"
23,2020,37,"TN"
24,2020,36,"TN"
25,2020,59,"TN"
26,2020,63,"TN"
27,2020,75,"TN"
28,2020,107,"TN"
29,2020,123,"TN"
30,2020,158,"TN"
31,2020,172,"TN"
32,2020,178,"TN"
33,2020,178,"TN"
34,2020,140,"TN"
35,2020,181,"TN"
36,2020,151,"TN"
37,2020,185,"TN"
38,2020,155,"TN"
39,2020,170,"TN"
40,2020,135,"TN"
41,2020,183,"TN"
42,2020,229,"TN"
43,2020,237,"TN"
44,2020,261,"TN"
45,2020,283,"TN"
46,2020,311,"TN"
47,2020,412,"TN"
48,2020,452,"TN"
49,2020,528,"TN"
50,2020,529,"TN"
51,2020,603,"TN"
52,2020,701,"TN"
53,2020,680,"TN"
NA,2020,0,"TN"
NA,2020,0,"TN"
NA,2020,35,"TN"
NA,2020,185,"TN"
NA,2020,203,"TN"
NA,2020,213,"TN"
NA,2020,587,"TN"
NA,2020,746,"TN"
NA,2020,700,"TN"
NA,2020,962,"TN"
NA,2020,1599,"TN"
NA,2020,2697,"TN"
NA,2020,7927,"TN"
1,2021,772,"TN"
2,2021,681,"TN"
3,2021,636,"TN"
4,2021,494,"TN"
5,2021,348,"TN"
6,2021,246,"TN"
7,2021,245,"TN"
8,2021,174,"TN"
9,2021,153,"TN"
10,2021,155,"TN"
11,2021,99,"TN"
12,2021,124,"TN"
13,2021,104,"TN"
14,2021,128,"TN"
15,2021,104,"TN"
16,2021,125,"TN"
17,2021,115,"TN"
18,2021,113,"TN"
19,2021,115,"TN"
20,2021,103,"TN"
21,2021,78,"TN"
22,2021,69,"TN"
23,2021,58,"TN"
24,2021,43,"TN"
25,2021,36,"TN"
26,2021,31,"TN"
27,2021,35,"TN"
28,2021,38,"TN"
29,2021,78,"TN"
30,2021,95,"TN"
31,2021,166,"TN"
32,2021,306,"TN"
33,2021,384,"TN"
34,2021,527,"TN"
35,2021,667,"TN"
36,2021,721,"TN"
37,2021,775,"TN"
38,2021,741,"TN"
39,2021,578,"TN"
40,2021,495,"TN"
41,2021,371,"TN"
42,2021,310,"TN"
43,2021,236,"TN"
44,2021,162,"TN"
45,2021,185,"TN"
46,2021,147,"TN"
47,2021,140,"TN"
48,2021,181,"TN"
49,2021,197,"TN"
50,2021,189,"TN"
51,2021,201,"TN"
52,2021,250,"TN"
NA,2021,2836,"TN"
NA,2021,985,"TN"
NA,2021,567,"TN"
NA,2021,504,"TN"
NA,2021,443,"TN"
NA,2021,200,"TN"
NA,2021,263,"TN"
NA,2021,1672,"TN"
NA,2021,3048,"TN"
NA,2021,1573,"TN"
NA,2021,687,"TN"
NA,2021,927,"TN"
NA,2021,13705,"TN"
1,2022,360,"TN"
2,2022,456,"TN"
3,2022,509,"TN"
4,2022,597,"TN"
5,2022,595,"TN"
6,2022,564,"TN"
7,2022,463,"TN"
8,2022,309,"TN"
9,2022,274,"TN"
10,2022,160,"TN"
11,2022,109,"TN"
12,2022,101,"TN"
13,2022,75,"TN"
14,2022,35,"TN"
15,2022,39,"TN"
16,2022,36,"TN"
17,2022,40,"TN"
18,2022,28,"TN"
19,2022,32,"TN"
20,2022,31,"TN"
21,2022,41,"TN"
22,2022,48,"TN"
23,2022,44,"TN"
24,2022,54,"TN"
25,2022,58,"TN"
26,2022,58,"TN"
27,2022,78,"TN"
28,2022,88,"TN"
29,2022,99,"TN"
30,2022,100,"TN"
31,2022,107,"TN"
32,2022,94,"TN"
33,2022,99,"TN"
34,2022,96,"TN"
35,2022,95,"TN"
36,2022,100,"TN"
37,2022,86,"TN"
38,2022,90,"TN"
39,2022,68,"TN"
40,2022,79,"TN"
41,2022,58,"TN"
42,2022,59,"TN"
43,2022,63,"TN"
44,2022,64,"TN"
45,2022,64,"TN"
46,2022,85,"TN"
47,2022,63,"TN"
48,2022,73,"TN"
49,2022,60,"TN"
50,2022,71,"TN"
51,2022,63,"TN"
52,2022,83,"TN"
NA,2022,2137,"TN"
NA,2022,1831,"TN"
NA,2022,604,"TN"
NA,2022,172,"TN"
NA,2022,156,"TN"
NA,2022,215,"TN"
NA,2022,405,"TN"
NA,2022,442,"TN"
NA,2022,366,"TN"
NA,2022,284,"TN"
NA,2022,301,"TN"
NA,2022,310,"TN"
NA,2022,7223,"TN"
1,2023,106,"TN"
2,2023,108,"TN"
3,2023,91,"TN"
4,2023,103,"TN"
5,2023,98,"TN"
6,2023,69,"TN"
7,2023,63,"TN"
8,2023,60,"TN"
9,2023,61,"TN"
10,2023,38,"TN"
11,2023,43,"TN"
12,2023,58,"TN"
13,2023,38,"TN"
14,2023,48,"TN"
15,2023,36,"TN"
16,2023,34,"TN"
17,2023,30,"TN"
18,2023,30,"TN"
19,2023,36,"TN"
20,2023,15,"TN"
21,2023,19,"TN"
22,2023,13,"TN"
23,2023,19,"TN"
24,2023,11,"TN"
25,2023,17,"TN"
26,2023,NA,"TN"
27,2023,16,"TN"
28,2023,12,"TN"
29,2023,NA,"TN"
30,2023,15,"TN"
31,2023,30,"TN"
32,2023,27,"TN"
33,2023,26,"TN"
34,2023,35,"TN"
35,2023,44,"TN"
36,2023,40,"TN"
37,2023,42,"TN"
38,2023,48,"TN"
39,2023,50,"TN"
40,2023,27,"TN"
41,2023,24,"TN"
42,2023,36,"TN"
43,2023,24,"TN"
44,2023,35,"TN"
45,2023,39,"TN"
46,2023,36,"TN"
47,2023,31,"TN"
48,2023,46,"TN"
49,2023,49,"TN"
50,2023,56,"TN"
51,2023,60,"TN"
52,2023,60,"TN"
NA,2023,454,"TN"
NA,2023,270,"TN"
NA,2023,206,"TN"
NA,2023,160,"TN"
NA,2023,100,"TN"
NA,2023,62,"TN"
NA,2023,62,"TN"
NA,2023,139,"TN"
NA,2023,193,"TN"
NA,2023,128,"TN"
NA,2023,157,"TN"
1,2024,59,"TN"
2,2024,62,"TN"
3,2024,68,"TN"
4,2024,61,"TN"
5,2024,54,"TN"
6,2024,40,"TN"
7,2024,41,"TN"
8,2024,37,"TN"
9,2024,42,"TN"
10,2024,34,"TN"
11,2024,37,"TN"
12,2024,32,"TN"
13,2024,20,"TN"
14,2024,25,"TN"
15,2024,16,"TN"
16,2024,15,"TN"
17,2024,NA,"TN"
18,2024,11,"TN"
19,2024,NA,"TN"
20,2024,10,"TN"
21,2024,10,"TN"
22,2024,NA,"TN"
23,2024,NA,"TN"
24,2024,NA,"TN"
25,2024,NA,"TN"
26,2024,NA,"TN"
27,2024,10,"TN"
28,2024,11,"TN"
29,2024,16,"TN"
30,2024,21,"TN"
31,2024,16,"TN"
32,2024,36,"TN"
33,2024,25,"TN"
34,2024,30,"TN"
35,2024,49,"TN"
36,2024,41,"TN"
37,2024,39,"TN"
38,2024,29,"TN"
39,2024,29,"TN"
40,2024,23,"TN"
41,2024,19,"TN"
42,2024,24,"TN"
43,2024,13,"TN"
44,2024,20,"TN"
45,2024,17,"TN"
46,2024,12,"TN"
47,2024,NA,"TN"
48,2024,NA,"TN"
49,2024,NA,"TN"
NA,2024,247,"TN"
NA,2024,275,"TN"
NA,2024,164,"TN"
NA,2024,143,"TN"
NA,2024,66,"TN"
NA,2024,39,"TN"
NA,2024,31,"TN"
NA,2024,67,"TN"
NA,2024,146,"TN"
NA,2024,147,"TN"
NA,2024,84,"TN"
NA,2024,49,"TN"
NA,2024,2178,"TN"
NA,2024,1219,"TN"
NA,2024,32252,"TN"
NA,2025,NA,"TN"
1,2020,0,"TX"
2,2020,0,"TX"
3,2020,0,"TX"
4,2020,0,"TX"
5,2020,0,"TX"
6,2020,0,"TX"
7,2020,0,"TX"
8,2020,0,"TX"
9,2020,NA,"TX"
10,2020,NA,"TX"
11,2020,0,"TX"
12,2020,10,"TX"
13,2020,44,"TX"
14,2020,132,"TX"
15,2020,205,"TX"
16,2020,238,"TX"
17,2020,245,"TX"
18,2020,238,"TX"
19,2020,228,"TX"
20,2020,253,"TX"
21,2020,171,"TX"
22,2020,217,"TX"
23,2020,183,"TX"
24,2020,226,"TX"
25,2020,307,"TX"
26,2020,443,"TX"
27,2020,816,"TX"
28,2020,1276,"TX"
29,2020,1759,"TX"
30,2020,1895,"TX"
31,2020,1731,"TX"
32,2020,1497,"TX"
33,2020,1377,"TX"
34,2020,1004,"TX"
35,2020,853,"TX"
36,2020,705,"TX"
37,2020,578,"TX"
38,2020,522,"TX"
39,2020,513,"TX"
40,2020,437,"TX"
41,2020,500,"TX"
42,2020,564,"TX"
43,2020,695,"TX"
44,2020,897,"TX"
45,2020,1016,"TX"
46,2020,1153,"TX"
47,2020,1266,"TX"
48,2020,1394,"TX"
49,2020,1472,"TX"
50,2020,1630,"TX"
51,2020,1664,"TX"
52,2020,1760,"TX"
53,2020,2014,"TX"
NA,2020,0,"TX"
NA,2020,NA,"TX"
NA,2020,99,"TX"
NA,2020,934,"TX"
NA,2020,964,"TX"
NA,2020,1436,"TX"
NA,2020,6971,"TX"
NA,2020,5147,"TX"
NA,2020,2342,"TX"
NA,2020,2867,"TX"
NA,2020,5224,"TX"
NA,2020,7557,"TX"
NA,2020,33542,"TX"
1,2021,2546,"TX"
2,2021,2561,"TX"
3,2021,2451,"TX"
4,2021,2292,"TX"
5,2021,1932,"TX"
6,2021,1561,"TX"
7,2021,1401,"TX"
8,2021,1107,"TX"
9,2021,860,"TX"
10,2021,707,"TX"
11,2021,576,"TX"
12,2021,446,"TX"
13,2021,359,"TX"
14,2021,362,"TX"
15,2021,348,"TX"
16,2021,336,"TX"
17,2021,299,"TX"
18,2021,301,"TX"
19,2021,285,"TX"
20,2021,258,"TX"
21,2021,266,"TX"
22,2021,197,"TX"
23,2021,175,"TX"
24,2021,170,"TX"
25,2021,166,"TX"
26,2021,186,"TX"
27,2021,176,"TX"
28,2021,232,"TX"
29,2021,346,"TX"
30,2021,517,"TX"
31,2021,853,"TX"
32,2021,1402,"TX"
33,2021,1873,"TX"
34,2021,2231,"TX"
35,2021,2315,"TX"
36,2021,2217,"TX"
37,2021,2086,"TX"
38,2021,1939,"TX"
39,2021,1647,"TX"
40,2021,1308,"TX"
41,2021,1087,"TX"
42,2021,870,"TX"
43,2021,659,"TX"
44,2021,516,"TX"
45,2021,469,"TX"
46,2021,428,"TX"
47,2021,419,"TX"
48,2021,472,"TX"
49,2021,497,"TX"
50,2021,473,"TX"
51,2021,483,"TX"
52,2021,620,"TX"
NA,2021,10725,"TX"
NA,2021,5831,"TX"
NA,2021,2673,"TX"
NA,2021,1460,"TX"
NA,2021,1209,"TX"
NA,2021,766,"TX"
NA,2021,1343,"TX"
NA,2021,7321,"TX"
NA,2021,8794,"TX"
NA,2021,4449,"TX"
NA,2021,1957,"TX"
NA,2021,2259,"TX"
NA,2021,48787,"TX"
1,2022,872,"TX"
2,2022,1309,"TX"
3,2022,1757,"TX"
4,2022,1938,"TX"
5,2022,1775,"TX"
6,2022,1527,"TX"
7,2022,1066,"TX"
8,2022,796,"TX"
9,2022,525,"TX"
10,2022,372,"TX"
11,2022,288,"TX"
12,2022,229,"TX"
13,2022,166,"TX"
14,2022,118,"TX"
15,2022,99,"TX"
16,2022,82,"TX"
17,2022,89,"TX"
18,2022,64,"TX"
19,2022,79,"TX"
20,2022,69,"TX"
21,2022,81,"TX"
22,2022,82,"TX"
23,2022,92,"TX"
24,2022,126,"TX"
25,2022,139,"TX"
26,2022,156,"TX"
27,2022,182,"TX"
28,2022,239,"TX"
29,2022,255,"TX"
30,2022,321,"TX"
31,2022,300,"TX"
32,2022,274,"TX"
33,2022,239,"TX"
34,2022,249,"TX"
35,2022,203,"TX"
36,2022,192,"TX"
37,2022,169,"TX"
38,2022,160,"TX"
39,2022,162,"TX"
40,2022,132,"TX"
41,2022,116,"TX"
42,2022,100,"TX"
43,2022,77,"TX"
44,2022,77,"TX"
45,2022,82,"TX"
46,2022,80,"TX"
47,2022,121,"TX"
48,2022,145,"TX"
49,2022,160,"TX"
50,2022,172,"TX"
51,2022,200,"TX"
52,2022,227,"TX"
NA,2022,6489,"TX"
NA,2022,4803,"TX"
NA,2022,1363,"TX"
NA,2022,437,"TX"
NA,2022,323,"TX"
NA,2022,518,"TX"
NA,2022,1090,"TX"
NA,2022,1132,"TX"
NA,2022,745,"TX"
