"state","mmwr_year","mmwr_week","cases"
"NC",2020,53,39700
"NC",2021,1,56256
"NC",2021,2,55744
"NC",2021,3,45861
"NC",2021,4,39078
"NC",2021,5,38806
"NC",2021,6,26240
"NC",2021,7,20604
"NC",2021,8,17403
"NC",2021,9,13574
"NC",2021,10,11185
"NC",2021,11,11286
"NC",2021,12,11483
"NC",2021,13,11985
"NC",2021,14,10878
"NC",2021,15,13725
"NC",2021,16,13011
"NC",2021,17,12345
"NC",2021,18,10668
"NC",2021,19,8357
"NC",2021,20,6561
"NC",2021,21,5588
"NC",2021,22,3606
"NC",2021,23,3107
"NC",2021,24,2738
"NC",2021,25,2675
"NC",2021,26,2809
"NC",2021,27,3535
"NC",2021,28,5761
"NC",2021,29,9233
"NC",2021,30,17200
"NC",2021,31,24763
"NC",2021,32,33104
"NC",2021,33,38426
"NC",2021,34,45457
"NC",2021,35,50082
"NC",2021,36,45209
"NC",2021,37,48519
"NC",2021,38,39054
"NC",2021,39,31244
"NC",2021,40,24561
"NC",2021,41,20615
"NC",2021,42,15701
"NC",2021,43,13022
"NC",2021,44,11390
"NC",2021,45,11503
"NC",2021,46,12812
"NC",2021,47,13777
"NC",2021,48,15473
"NC",2021,49,21722
"NC",2021,50,22640
"NC",2021,51,30459
"NC",2021,52,65563
"NC",2022,1,138516
"NC",2022,2,202667
"NC",2022,3,213266
"NC",2022,4,172345
"NC",2022,5,97954
"NC",2022,6,56009
"NC",2022,7,31938
"NC",2022,8,18535
"NC",2022,9,10925
"NC",2022,10,6117
"NC",2022,11,4083
"NC",2022,12,3549
"NC",2022,13,3884
"NC",2022,14,3767
"NC",2022,15,6358
"NC",2022,16,8573
"NC",2022,17,11818
"NC",2022,18,15101
"NC",2022,19,20041
"NC",2022,20,26531
"NC",2022,21,28794
"NC",2022,22,25502
"NC",2022,23,26781
"NC",2022,24,23254
"NC",2022,25,20559
"NC",2022,26,16132
"NC",2022,27,25462
"NC",2022,28,26387
"NC",2022,29,30131
"NC",2022,30,33932
"NC",2022,31,33265
"NC",2022,32,31230
"NC",2022,33,27339
"NC",2022,34,23959
"NC",2022,35,21898
"NC",2022,36,20481
"NC",2022,37,21189
"NC",2022,38,20284
"NC",2022,39,16091
"NC",2022,40,11970
"NC",2022,41,10022
"NC",2022,42,10614
"NC",2022,43,5967
"NC",2022,44,8735
"NC",2022,45,9365
"NC",2022,46,6788
"NC",2022,47,6170
"NC",2022,48,6845
"NC",2022,49,11605
"NC",2022,50,13190
"NC",2022,51,16676
"NC",2022,52,0
"NC",2023,1,42982
"NC",2023,2,22624
"NC",2023,3,15741
"NC",2023,4,14381
"NC",2023,5,13247
"NC",2023,6,12470
"NC",2023,7,11714
"NC",2023,8,9622
"NC",2023,9,7611
"NC",2023,10,5405
"NC",2023,11,4709
"NC",2023,12,4404
"NC",2023,13,3927
"NC",2023,14,3484
"NC",2023,15,2798
"NC",2023,16,2307
"NC",2023,17,2590
"NC",2023,18,2317
"NC",2023,19,2257
"ND",2020,4,0
"ND",2020,5,0
"ND",2020,6,0
"ND",2020,7,0
"ND",2020,8,0
"ND",2020,9,0
"ND",2020,10,0
"ND",2020,11,0
"ND",2020,12,6
"ND",2020,13,39
"ND",2020,14,96
"ND",2020,15,110
"ND",2020,16,114
"ND",2020,17,314
"ND",2020,18,354
"ND",2020,19,290
"ND",2020,20,324
"ND",2020,21,431
"ND",2020,22,360
"ND",2020,23,241
"ND",2020,24,262
"ND",2020,25,225
"ND",2020,26,195
"ND",2020,27,254
"ND",2020,28,356
"ND",2020,29,594
"ND",2020,30,800
"ND",2020,31,861
"ND",2020,32,832
"ND",2020,33,914
"ND",2020,34,995
"ND",2020,35,1495
"ND",2020,36,1808
"ND",2020,37,1855
"ND",2020,38,2213
"ND",2020,39,2643
"ND",2020,40,2866
"ND",2020,41,3011
"ND",2020,42,4092
"ND",2020,43,5215
"ND",2020,44,5745
"ND",2020,45,8391
"ND",2020,46,9075
"ND",2020,47,9855
"ND",2020,48,8249
"ND",2020,49,4658
"ND",2020,50,6011
"ND",2020,51,2538
"ND",2020,52,2017
"ND",2020,53,1788
"ND",2021,1,1334
"ND",2021,2,1305
"ND",2021,3,1084
"ND",2021,4,932
"ND",2021,5,756
"ND",2021,6,335
"ND",2021,7,663
"ND",2021,8,626
"ND",2021,9,544
"ND",2021,10,546
"ND",2021,11,666
"ND",2021,12,714
"ND",2021,13,1096
"ND",2021,14,1075
"ND",2021,15,1046
"ND",2021,16,1005
"ND",2021,17,934
"ND",2021,18,927
"ND",2021,19,679
"ND",2021,20,603
"ND",2021,21,416
"ND",2021,22,264
"ND",2021,23,254
"ND",2021,24,191
"ND",2021,25,119
"ND",2021,26,97
"ND",2021,27,72
"ND",2021,28,151
"ND",2021,29,165
"ND",2021,30,318
"ND",2021,31,523
"ND",2021,32,811
"ND",2021,33,1180
"ND",2021,34,1743
"ND",2021,35,2289
"ND",2021,36,2647
"ND",2021,37,3444
"ND",2021,38,3237
"ND",2021,39,4117
"ND",2021,40,4332
"ND",2021,41,3831
"ND",2021,42,3424
"ND",2021,43,3400
"ND",2021,44,3470
"ND",2021,45,3568
"ND",2021,46,3315
"ND",2021,47,3104
"ND",2021,48,3134
"ND",2021,49,2866
"ND",2021,50,2405
"ND",2021,51,2124
"ND",2021,52,2234
"ND",2022,1,5204
"ND",2022,2,9717
"ND",2022,3,14806
"ND",2022,4,14476
"ND",2022,5,9932
"ND",2022,6,5982
"ND",2022,7,3139
"ND",2022,8,1439
"ND",2022,9,1015
"ND",2022,10,567
"ND",2022,11,408
"ND",2022,12,145
"ND",2022,13,230
"ND",2022,14,190
"ND",2022,15,247
"ND",2022,16,273
"ND",2022,17,333
"ND",2022,18,414
"ND",2022,19,611
"ND",2022,20,723
"ND",2022,21,882
"ND",2022,22,935
"ND",2022,23,1199
"ND",2022,24,1069
"ND",2022,25,1253
"ND",2022,26,1165
"ND",2022,27,1358
"ND",2022,28,1557
"ND",2022,29,1800
"ND",2022,30,1799
"ND",2022,31,1856
"ND",2022,32,1938
"ND",2022,33,1776
"ND",2022,34,1509
"ND",2022,35,1364
"ND",2022,36,1388
"ND",2022,37,967
"ND",2022,38,1014
"ND",2022,39,1020
"ND",2022,40,999
"ND",2022,41,982
"ND",2022,42,797
"ND",2022,43,827
"ND",2022,44,900
"ND",2022,45,967
"ND",2022,46,922
"ND",2022,47,809
"ND",2022,48,762
"ND",2022,49,1090
"ND",2022,50,1036
"ND",2022,51,930
"ND",2022,52,715
"ND",2023,1,535
"ND",2023,2,513
"ND",2023,3,611
"ND",2023,4,468
"ND",2023,5,770
"ND",2023,6,840
"ND",2023,7,847
"ND",2023,8,753
"ND",2023,9,867
"ND",2023,10,703
"ND",2023,11,643
"ND",2023,12,512
"ND",2023,13,498
"ND",2023,14,726
"ND",2023,15,552
"ND",2023,16,365
"ND",2023,17,243
"ND",2023,18,198
"ND",2023,19,406
"NE",2020,4,0
"NE",2020,5,0
"NE",2020,6,0
"NE",2020,7,0
"NE",2020,8,0
"NE",2020,9,0
"NE",2020,10,2
"NE",2020,11,4
"NE",2020,12,23
"NE",2020,13,45
"NE",2020,14,139
"NE",2020,15,296
"NE",2020,16,395
"NE",2020,17,803
"NE",2020,18,2089
"NE",2020,19,2749
"NE",2020,20,2212
"NE",2020,21,1986
"NE",2020,22,1772
"NE",2020,23,1873
"NE",2020,24,1099
"NE",2020,25,1207
"NE",2020,26,905
"NE",2020,27,1095
"NE",2020,28,1103
"NE",2020,29,1454
"NE",2020,30,1526
"NE",2020,31,1878
"NE",2020,32,2002
"NE",2020,33,1727
"NE",2020,34,1766
"NE",2020,35,1593
"NE",2020,36,2210
"NE",2020,37,1775
"NE",2020,38,2446
"NE",2020,39,2752
"NE",2020,40,3110
"NE",2020,41,3716
"NE",2020,42,5040
"NE",2020,43,5851
"NE",2020,44,6583
"NE",2020,45,9602
"NE",2020,46,13939
"NE",2020,47,15314
"NE",2020,48,13814
"NE",2020,49,11012
"NE",2020,50,11341
"NE",2020,51,8570
"NE",2020,52,7888
"NE",2020,53,5938
"NE",2021,1,7354
"NE",2021,2,6664
"NE",2021,3,5590
"NE",2021,4,4229
"NE",2021,5,3935
"NE",2021,6,2712
"NE",2021,7,2059
"NE",2021,8,2342
"NE",2021,9,2058
"NE",2021,10,2106
"NE",2021,11,1911
"NE",2021,12,1864
"NE",2021,13,2461
"NE",2021,14,2374
"NE",2021,15,2263
"NE",2021,16,2400
"NE",2021,17,1643
"NE",2021,18,1341
"NE",2021,19,1036
"NE",2021,20,548
"NE",2021,21,460
"NE",2021,22,331
"NE",2021,23,230
"NE",2021,24,212
"NE",2021,25,211
"NE",2021,26,337
"NE",2021,27,516
"NE",2021,28,602
"NE",2021,29,866
"NE",2021,30,1417
"NE",2021,31,2102
"NE",2021,32,2587
"NE",2021,33,3335
"NE",2021,34,4305
"NE",2021,35,5295
"NE",2021,36,4969
"NE",2021,37,5586
"NE",2021,38,4904
"NE",2021,39,4660
"NE",2021,40,4270
"NE",2021,41,4270
"NE",2021,42,4008
"NE",2021,43,4484
"NE",2021,44,5125
"NE",2021,45,6246
"NE",2021,46,6165
"NE",2021,47,6569
"NE",2021,48,5958
"NE",2021,49,7458
"NE",2021,50,5991
"NE",2021,51,5571
"NE",2021,52,7488
"NE",2022,1,16135
"NE",2022,2,27745
"NE",2022,3,32573
"NE",2022,4,27338
"NE",2022,5,13619
"NE",2022,6,6565
"NE",2022,7,3493
"NE",2022,8,2121
"NE",2022,9,1227
"NE",2022,10,926
"NE",2022,11,582
"NE",2022,12,471
"NE",2022,13,418
"NE",2022,14,424
"NE",2022,15,516
"NE",2022,16,572
"NE",2022,17,785
"NE",2022,18,972
"NE",2022,19,1457
"NE",2022,20,1746
"NE",2022,21,1962
"NE",2022,22,2318
"NE",2022,23,2772
"NE",2022,24,2579
"NE",2022,25,2901
"NE",2022,26,3502
"NE",2022,27,3308
"NE",2022,28,4062
"NE",2022,29,3898
"NE",2022,30,3913
"NE",2022,31,3661
"NE",2022,32,3085
"NE",2022,33,2715
"NE",2022,34,2758
"NE",2022,35,2998
"NE",2022,36,2264
"NE",2022,37,1835
"NE",2022,38,1525
"NE",2022,39,1157
"NE",2022,40,1093
"NE",2022,41,1050
"NE",2022,42,1125
"NE",2022,43,1375
"NE",2022,44,1764
"NE",2022,45,1746
"NE",2022,46,1997
"NE",2022,47,2040
"NE",2022,48,1981
"NE",2022,49,3614
"NE",2022,50,2737
"NE",2022,51,3885
"NE",2022,52,1727
"NE",2023,1,1415
"NE",2023,2,1480
"NE",2023,3,918
"NE",2023,4,797
"NE",2023,5,906
"NE",2023,6,1088
"NE",2023,7,1318
"NE",2023,8,1329
"NE",2023,9,1572
"NE",2023,10,1504
"NE",2023,11,1541
"NE",2023,12,1400
"NE",2023,13,1240
"NE",2023,14,1010
"NE",2023,15,729
"NE",2023,16,624
"NE",2023,17,414
"NE",2023,18,382
"NE",2023,19,373
"NH",2020,4,0
"NH",2020,5,0
"NH",2020,6,0
"NH",2020,7,0
"NH",2020,8,0
"NH",2020,9,0
"NH",2020,10,2
"NH",2020,11,3
"NH",2020,12,32
"NH",2020,13,71
"NH",2020,14,259
"NH",2020,15,380
"NH",2020,16,392
"NH",2020,17,449
"NH",2020,18,470
"NH",2020,19,683
"NH",2020,20,558
"NH",2020,21,569
"NH",2020,22,418
"NH",2020,23,509
"NH",2020,24,383
"NH",2020,25,259
"NH",2020,26,161
"NH",2020,27,204
"NH",2020,28,150
"NH",2020,29,161
"NH",2020,30,182
"NH",2020,31,218
"NH",2020,32,206
"NH",2020,33,168
"NH",2020,34,149
"NH",2020,35,120
"NH",2020,36,153
"NH",2020,37,185
"NH",2020,38,287
"NH",2020,39,226
"NH",2020,40,260
"NH",2020,41,464
"NH",2020,42,618
"NH",2020,43,568
"NH",2020,44,724
"NH",2020,45,922
"NH",2020,46,1589
"NH",2020,47,2614
"NH",2020,48,3080
"NH",2020,49,3522
"NH",2020,50,5224
"NH",2020,51,5841
"NH",2020,52,5079
"NH",2020,53,4730
"NH",2021,1,5596
"NH",2021,2,5287
"NH",2021,3,5312
"NH",2021,4,4126
"NH",2021,5,3158
"NH",2021,6,2526
"NH",2021,7,2718
"NH",2021,8,2293
"NH",2021,9,1732
"NH",2021,10,1475
"NH",2021,11,1902
"NH",2021,12,2154
"NH",2021,13,2655
"NH",2021,14,2759
"NH",2021,15,3048
"NH",2021,16,2412
"NH",2021,17,2010
"NH",2021,18,1476
"NH",2021,19,1212
"NH",2021,20,885
"NH",2021,21,492
"NH",2021,22,321
"NH",2021,23,205
"NH",2021,24,200
"NH",2021,25,170
"NH",2021,26,139
"NH",2021,27,146
"NH",2021,28,190
"NH",2021,29,231
"NH",2021,30,393
"NH",2021,31,812
"NH",2021,32,1076
"NH",2021,33,1636
"NH",2021,34,1894
"NH",2021,35,2138
"NH",2021,36,2235
"NH",2021,37,3035
"NH",2021,38,2666
"NH",2021,39,3763
"NH",2021,40,3214
"NH",2021,41,3839
"NH",2021,42,3842
"NH",2021,43,1826
"NH",2021,44,5337
"NH",2021,45,4691
"NH",2021,46,6249
"NH",2021,47,6993
"NH",2021,48,6872
"NH",2021,49,8955
"NH",2021,50,8700
"NH",2021,51,8406
"NH",2021,52,8012
"NH",2022,1,11417
"NH",2022,2,21300
"NH",2022,3,22068
"NH",2022,4,16359
"NH",2022,5,10891
"NH",2022,6,7172
"NH",2022,7,5677
"NH",2022,8,4161
"NH",2022,9,3107
"NH",2022,10,1065
"NH",2022,11,820
"NH",2022,12,841
"NH",2022,13,849
"NH",2022,14,158
"NH",2022,15,2252
"NH",2022,16,1931
"NH",2022,17,2469
"NH",2022,18,2968
"NH",2022,19,3286
"NH",2022,20,4454
"NH",2022,21,3425
"NH",2022,22,2507
"NH",2022,23,1981
"NH",2022,24,1416
"NH",2022,25,1252
"NH",2022,26,1401
"NH",2022,27,1368
"NH",2022,28,1594
"NH",2022,29,1344
"NH",2022,30,1645
"NH",2022,31,1352
"NH",2022,32,1482
"NH",2022,33,1374
"NH",2022,34,1148
"NH",2022,35,1196
"NH",2022,36,1062
"NH",2022,37,1184
"NH",2022,38,1735
"NH",2022,39,1484
"NH",2022,40,1593
"NH",2022,41,1431
"NH",2022,42,2053
"NH",2022,43,1420
"NH",2022,44,1227
"NH",2022,45,1244
"NH",2022,46,847
"NH",2022,47,817
"NH",2022,48,892
"NH",2022,49,1279
"NH",2022,50,1354
"NH",2022,51,1551
"NH",2022,52,1398
"NH",2023,1,1786
"NH",2023,2,1768
"NH",2023,3,1204
"NH",2023,4,1068
"NH",2023,5,756
"NH",2023,6,992
"NH",2023,7,1087
"NH",2023,8,895
"NH",2023,9,922
"NH",2023,10,679
"NH",2023,11,764
"NH",2023,12,575
"NH",2023,13,545
"NH",2023,14,403
"NH",2023,15,312
"NH",2023,16,357
"NH",2023,17,371
"NH",2023,18,291
"NH",2023,19,281
"NJ",2020,4,0
"NJ",2020,5,0
"NJ",2020,6,0
"NJ",2020,7,0
"NJ",2020,8,0
"NJ",2020,9,0
"NJ",2020,10,0
"NJ",2020,11,23
"NJ",2020,12,374
"NJ",2020,13,4005
"NJ",2020,14,17853
"NJ",2020,15,25182
"NJ",2020,16,23593
"NJ",2020,17,24884
"NJ",2020,18,20451
"NJ",2020,19,15563
"NJ",2020,20,9749
"NJ",2020,21,9035
"NJ",2020,22,6197
"NJ",2020,23,5526
"NJ",2020,24,3101
"NJ",2020,25,2309
"NJ",2020,26,2223
"NJ",2020,27,2866
"NJ",2020,28,2293
"NJ",2020,29,2401
"NJ",2020,30,1869
"NJ",2020,31,3300
"NJ",2020,32,3013
"NJ",2020,33,2893
"NJ",2020,34,2780
"NJ",2020,35,2169
"NJ",2020,36,2573
"NJ",2020,37,2759
"NJ",2020,38,3149
"NJ",2020,39,3638
"NJ",2020,40,4892
"NJ",2020,41,5244
"NJ",2020,42,7176
"NJ",2020,43,8779
"NJ",2020,44,12133
"NJ",2020,45,15714
"NJ",2020,46,22524
"NJ",2020,47,30468
"NJ",2020,48,32697
"NJ",2020,49,33226
"NJ",2020,50,40237
"NJ",2020,51,38077
"NJ",2020,52,34403
"NJ",2020,53,31954
"NJ",2021,1,36762
"NJ",2021,2,42572
"NJ",2021,3,38511
"NJ",2021,4,35397
"NJ",2021,5,29270
"NJ",2021,6,26867
"NJ",2021,7,22500
"NJ",2021,8,20212
"NJ",2021,9,24090
"NJ",2021,10,23341
"NJ",2021,11,25910
"NJ",2021,12,29209
"NJ",2021,13,30880
"NJ",2021,14,29163
"NJ",2021,15,25505
"NJ",2021,16,21219
"NJ",2021,17,8420
"NJ",2021,18,11197
"NJ",2021,19,4664
"NJ",2021,20,3181
"NJ",2021,21,2806
"NJ",2021,22,1795
"NJ",2021,23,1721
"NJ",2021,24,1839
"NJ",2021,25,1496
"NJ",2021,26,1595
"NJ",2021,27,1331
"NJ",2021,28,2266
"NJ",2021,29,3566
"NJ",2021,30,5395
"NJ",2021,31,7727
"NJ",2021,32,9696
"NJ",2021,33,12338
"NJ",2021,34,14164
"NJ",2021,35,14349
"NJ",2021,36,14042
"NJ",2021,37,15073
"NJ",2021,38,16003
"NJ",2021,39,12876
"NJ",2021,40,12135
"NJ",2021,41,11511
"NJ",2021,42,8506
"NJ",2021,43,8806
"NJ",2021,44,9050
"NJ",2021,45,9172
"NJ",2021,46,12032
"NJ",2021,47,14904
"NJ",2021,48,17534
"NJ",2021,49,28032
"NJ",2021,50,32183
"NJ",2021,51,57104
"NJ",2021,52,122142
"NJ",2022,1,216384
"NJ",2022,2,203679
"NJ",2022,3,110199
"NJ",2022,4,59769
"NJ",2022,5,33913
"NJ",2022,6,17089
"NJ",2022,7,13964
"NJ",2022,8,10840
"NJ",2022,9,8870
"NJ",2022,10,7537
"NJ",2022,11,6642
"NJ",2022,12,6595
"NJ",2022,13,7504
"NJ",2022,14,9779
"NJ",2022,15,12940
"NJ",2022,16,13976
"NJ",2022,17,17010
"NJ",2022,18,21006
"NJ",2022,19,27357
"NJ",2022,20,34848
"NJ",2022,21,35253
"NJ",2022,22,27649
"NJ",2022,23,26449
"NJ",2022,24,20101
"NJ",2022,25,19500
"NJ",2022,26,20633
"NJ",2022,27,20852
"NJ",2022,28,25104
"NJ",2022,29,25507
"NJ",2022,30,26191
"NJ",2022,31,23735
"NJ",2022,32,21550
"NJ",2022,33,17950
"NJ",2022,34,16144
"NJ",2022,35,15059
"NJ",2022,36,12439
"NJ",2022,37,13969
"NJ",2022,38,16018
"NJ",2022,39,16374
"NJ",2022,40,14641
"NJ",2022,41,12967
"NJ",2022,42,12464
"NJ",2022,43,11423
"NJ",2022,44,14279
"NJ",2022,45,12139
"NJ",2022,46,10751
"NJ",2022,47,11153
"NJ",2022,48,13060
"NJ",2022,49,16299
"NJ",2022,50,17718
"NJ",2022,51,18916
"NJ",2022,52,18182
"NJ",2023,1,21322
"NJ",2023,2,20161
"NJ",2023,3,15581
"NJ",2023,4,14324
"NJ",2023,5,13350
"NJ",2023,6,13246
"NJ",2023,7,10343
"NJ",2023,8,8180
"NJ",2023,9,6859
"NJ",2023,10,5121
"NJ",2023,11,4659
"NJ",2023,12,3926
"NJ",2023,13,3989
"NJ",2023,14,3144
"NJ",2023,15,2951
"NJ",2023,16,3038
"NJ",2023,17,2091
"NJ",2023,18,1619
"NJ",2023,19,1643
"NM",2020,4,0
"NM",2020,5,0
"NM",2020,6,0
"NM",2020,7,0
"NM",2020,8,0
"NM",2020,9,0
"NM",2020,10,0
"NM",2020,11,3
"NM",2020,12,25
"NM",2020,13,85
"NM",2020,14,214
"NM",2020,15,494
"NM",2020,16,663
"NM",2020,17,726
"NM",2020,18,1003
"NM",2020,19,1075
"NM",2020,20,1074
"NM",2020,21,936
"NM",2020,22,953
"NM",2020,23,889
"NM",2020,24,1109
"NM",2020,25,816
"NM",2020,26,925
"NM",2020,27,1286
"NM",2020,28,1741
"NM",2020,29,1822
"NM",2020,30,1989
"NM",2020,31,2308
"NM",2020,32,1430
"NM",2020,33,1251
"NM",2020,34,930
"NM",2020,35,983
"NM",2020,36,882
"NM",2020,37,654
"NM",2020,38,772
"NM",2020,39,943
"NM",2020,40,1453
"NM",2020,41,1938
"NM",2020,42,2916
"NM",2020,43,4427
"NM",2020,44,5112
"NM",2020,45,6425
"NM",2020,46,8782
"NM",2020,47,11417
"NM",2020,48,17651
"NM",2020,49,12861
"NM",2020,50,11987
"NM",2020,51,11407
"NM",2020,52,8885
"NM",2020,53,7944
"NM",2021,1,8798
"NM",2021,2,9135
"NM",2021,3,6716
"NM",2021,4,5212
"NM",2021,5,4605
"NM",2021,6,3138
"NM",2021,7,2542
"NM",2021,8,2447
"NM",2021,9,2118
"NM",2021,10,1589
"NM",2021,11,1422
"NM",2021,12,1364
"NM",2021,13,1377
"NM",2021,14,1340
"NM",2021,15,1391
"NM",2021,16,1403
"NM",2021,17,1430
"NM",2021,18,1568
"NM",2021,19,1446
"NM",2021,20,1262
"NM",2021,21,1081
"NM",2021,22,652
"NM",2021,23,603
"NM",2021,24,645
"NM",2021,25,661
"NM",2021,26,413
"NM",2021,27,452
"NM",2021,28,850
"NM",2021,29,1126
"NM",2021,30,1712
"NM",2021,31,2893
"NM",2021,32,3917
"NM",2021,33,5466
"NM",2021,34,5676
"NM",2021,35,5851
"NM",2021,36,4943
"NM",2021,37,4655
"NM",2021,38,4268
"NM",2021,39,4664
"NM",2021,40,4931
"NM",2021,41,5130
"NM",2021,42,4699
"NM",2021,43,6078
"NM",2021,44,6815
"NM",2021,45,8887
"NM",2021,46,9756
"NM",2021,47,9778
"NM",2021,48,7998
"NM",2021,49,10624
"NM",2021,50,7611
"NM",2021,51,7186
"NM",2021,52,6321
"NM",2022,1,13798
"NM",2022,2,26496
"NM",2022,3,37795
"NM",2022,4,34142
"NM",2022,5,24392
"NM",2022,6,13116
"NM",2022,7,7794
"NM",2022,8,4340
"NM",2022,9,2844
"NM",2022,10,1963
"NM",2022,11,1307
"NM",2022,12,1038
"NM",2022,13,887
"NM",2022,14,961
"NM",2022,15,807
"NM",2022,16,1074
"NM",2022,17,1229
"NM",2022,18,1452
"NM",2022,19,1982
"NM",2022,20,2898
"NM",2022,21,4094
"NM",2022,22,4331
"NM",2022,23,6175
"NM",2022,24,6500
"NM",2022,25,6346
"NM",2022,26,7199
"NM",2022,27,5643
"NM",2022,28,6845
"NM",2022,29,6782
"NM",2022,30,6744
"NM",2022,31,5827
"NM",2022,32,5125
"NM",2022,33,4428
"NM",2022,34,3821
"NM",2022,35,3299
"NM",2022,36,1971
"NM",2022,37,1831
"NM",2022,38,1414
"NM",2022,39,1604
"NM",2022,40,1661
"NM",2022,41,1697
"NM",2022,42,2049
"NM",2022,43,2636
"NM",2022,44,3150
"NM",2022,45,4313
"NM",2022,46,4424
"NM",2022,47,4579
"NM",2022,48,3932
"NM",2022,49,4213
"NM",2022,50,3365
"NM",2022,51,2293
"NM",2022,52,1927
"NM",2023,1,1782
"NM",2023,2,1697
"NM",2023,3,1124
"NM",2023,4,1057
"NM",2023,5,1024
"NM",2023,6,1026
"NM",2023,7,1074
"NM",2023,8,1140
"NM",2023,9,1188
"NM",2023,10,1212
"NM",2023,11,1266
"NM",2023,12,1311
"NM",2023,13,1410
"NM",2023,14,1270
"NM",2023,15,1260
"NM",2023,16,1208
"NM",2023,17,1070
"NM",2023,18,955
"NM",2023,19,804
"NV",2020,4,0
"NV",2020,5,0
"NV",2020,6,0
"NV",2020,7,0
"NV",2020,8,0
"NV",2020,9,0
"NV",2020,10,0
"NV",2020,11,7
"NV",2020,12,48
"NV",2020,13,268
"NV",2020,14,956
"NV",2020,15,980
"NV",2020,16,951
"NV",2020,17,871
"NV",2020,18,853
"NV",2020,19,807
"NV",2020,20,735
"NV",2020,21,832
"NV",2020,22,841
"NV",2020,23,803
"NV",2020,24,1264
"NV",2020,25,1638
"NV",2020,26,2506
"NV",2020,27,4741
"NV",2020,28,5200
"NV",2020,29,6167
"NV",2020,30,8189
"NV",2020,31,7150
"NV",2020,32,7021
"NV",2020,33,5220
"NV",2020,34,4980
"NV",2020,35,3639
"NV",2020,36,3204
"NV",2020,37,2387
"NV",2020,38,1990
"NV",2020,39,2559
"NV",2020,40,3173
"NV",2020,41,3367
"NV",2020,42,3966
"NV",2020,43,4750
"NV",2020,44,5416
"NV",2020,45,6614
"NV",2020,46,9318
"NV",2020,47,12048
"NV",2020,48,16780
"NV",2020,49,14733
"NV",2020,50,19310
"NV",2020,51,17816
"NV",2020,52,15864
"NV",2020,53,12633
"NV",2021,1,14798
"NV",2021,2,16592
"NV",2021,3,11158
"NV",2021,4,8730
"NV",2021,5,6834
"NV",2021,6,5088
"NV",2021,7,3597
"NV",2021,8,2667
"NV",2021,9,2625
"NV",2021,10,2463
"NV",2021,11,2971
"NV",2021,12,1609
"NV",2021,13,2035
"NV",2021,14,2167
"NV",2021,15,3221
"NV",2021,16,2600
"NV",2021,17,2725
"NV",2021,18,2613
"NV",2021,19,2626
"NV",2021,20,2002
"NV",2021,21,1533
"NV",2021,22,1432
"NV",2021,23,1910
"NV",2021,24,1603
"NV",2021,25,2168
"NV",2021,26,3350
"NV",2021,27,2850
"NV",2021,28,4731
"NV",2021,29,5805
"NV",2021,30,6645
"NV",2021,31,7393
"NV",2021,32,7478
"NV",2021,33,7451
"NV",2021,34,8051
"NV",2021,35,7914
"NV",2021,36,7175
"NV",2021,37,8010
"NV",2021,38,7106
"NV",2021,39,5794
"NV",2021,40,4809
"NV",2021,41,4554
"NV",2021,42,3952
"NV",2021,43,4022
"NV",2021,44,4303
"NV",2021,45,4530
"NV",2021,46,4349
"NV",2021,47,4092
"NV",2021,48,3342
"NV",2021,49,4420
"NV",2021,50,4360
"NV",2021,51,5522
"NV",2021,52,8960
"NV",2022,1,20644
"NV",2022,2,33742
"NV",2022,3,64152
"NV",2022,4,36833
"NV",2022,5,21270
"NV",2022,6,8869
"NV",2022,7,4496
"NV",2022,8,2176
"NV",2022,9,5493
"NV",2022,10,2297
"NV",2022,11,23146
"NV",2022,12,1147
"NV",2022,13,1159
"NV",2022,14,1212
"NV",2022,15,1140
"NV",2022,16,1234
"NV",2022,17,1940
"NV",2022,18,2431
"NV",2022,19,3183
"NV",2022,20,4365
"NV",2022,21,6190
"NV",2022,22,7182
"NV",2022,23,6744
"NV",2022,24,9129
"NV",2022,25,7073
"NV",2022,26,8122
"NV",2022,27,8143
"NV",2022,28,7702
"NV",2022,29,7126
"NV",2022,30,29371
"NV",2022,31,4532
"NV",2022,32,3488
"NV",2022,33,2552
"NV",2022,34,2546
"NV",2022,35,1801
"NV",2022,36,1654
"NV",2022,37,9569
"NV",2022,38,1628
"NV",2022,39,521
"NV",2022,40,1283
"NV",2022,41,1130
"NV",2022,42,1553
"NV",2022,43,1660
"NV",2022,44,1742
"NV",2022,45,2773
"NV",2022,46,2064
"NV",2022,47,2209
"NV",2022,48,2660
"NV",2022,49,4224
"NV",2022,50,3014
"NV",2022,51,2470
"NV",2022,52,2001
"NV",2023,1,2130
"NV",2023,2,1983
"NV",2023,3,1262
"NV",2023,4,1419
"NV",2023,5,1269
"NV",2023,6,1235
"NV",2023,7,1278
"NV",2023,8,1109
"NV",2023,9,1179
"NV",2023,10,1143
"NV",2023,11,1233
"NV",2023,12,1112
"NV",2023,13,1022
"NV",2023,14,956
"NV",2023,15,908
"NV",2023,16,827
"NV",2023,17,738
"NV",2023,18,606
"NV",2023,19,640
"NY",2020,4,0
"NY",2020,5,0
"NY",2020,6,0
"NY",2020,7,0
"NY",2020,8,0
"NY",2020,9,0
"NY",2020,10,10
"NY",2020,11,155
"NY",2020,12,1002
"NY",2020,13,11818
"NY",2020,14,23524
"NY",2020,15,32539
"NY",2020,16,26989
